Time;Day;Hour;Rownum;L1547777_x;L1022212_x;L1100545_x;L1132034_x;L1132035_x;L1143298_x;L1384705_x;L264453_x;L264454_x;L100353;L100354;L1022209;L1022212;L1089541;L1100545;L1132034;L1132035;L1132037;L1132038;L1143298;L1322753;L1384705;L1391361;L1456129;L1547777;L1598466;L1618689;L1618690;L264453;L264454;L280833;L311809;L313089;L313090;L313857;L314626;L317441;L420353;L442882;L529922;L67074;L74497;L74498;L74499;L75267;L75522;L82947;L82948;L88321;L88322;L92673
1494964800;3;20;354;26;20;20;20;20;10;10;20;20;29,9;14,6;1,31;0,08;0,34;19,86;4,25;1,87;16,03;6,06;4,01;16,21;15,18;31,07;77,83;7,64;2,64;19,91;25,15;0,02;0,3;25,36;49,64;12,01;22,88;40,39;0;72,26;52,43;9,23;53,55;9,69;5,92;23,16;7,01;32,97;49,01;2,12;0,03;85,59;134,27;64,02
1494968400;3;21;355;26;20;20;20;20;10;10;20;20;36,35;17,64;1,05;0,02;0,28;20,99;3,26;2,55;14,86;8,31;4,68;20,28;15,89;31,68;86,77;6,9;3,24;19,78;26,47;0,01;0,18;22,64;54,85;9,88;28,55;43,06;0;77,28;59,15;11,11;61,35;7,25;3,73;25,31;6,23;34,94;57,25;1,28;0,01;86,93;152,42;69,84
1494972000;3;22;356;26;20;20;20;20;10;10;20;20;38,59;20,66;0,66;0,03;0,26;21,17;3,56;2,86;11,54;8,39;5,34;22,31;17,05;29,47;88,54;5,41;2,8;17,31;29,5;0;0,1;19,27;59,32;11,09;35,3;39,76;0;75,77;63,23;11,65;60,28;6,68;5,39;19,76;5,29;32,89;62,3;2,06;0,02;77,99;154,11;70,39
1494975600;3;23;357;26;20;20;20;20;10;10;20;20;28,37;18,32;0,82;0,01;0,11;15,5;3,88;2,21;11,17;6,16;6,86;14,13;13,79;27,48;77,54;5,42;2,54;15,65;24,84;0;0,05;17,39;53,82;10,2;22,77;30,14;0;65,09;55,47;9,8;55,3;5,33;5,51;19,92;2,44;25,62;61,59;0,61;0;68,79;128,89;58,46
1494979200;4;0;358;26;20;20;20;20;10;10;20;20;23,21;9,78;0,27;0;0,07;12,41;2,65;2,01;6,18;3,6;6,96;11,21;9,14;21,55;59,33;5,25;1,54;9,58;18,45;0;0;14,82;40,44;9,88;20,43;21,25;0;50,1;42,09;9,2;41,59;3,21;5,79;16,99;1,37;21,96;44,3;0,35;0;51,44;108,35;43,01
1494982800;4;1;359;26;20;20;20;20;10;10;20;20;16,04;7,06;0,01;0;0,03;10,23;2,35;1,43;4,4;2,85;3,61;7,83;4,69;14,31;44,45;3,45;1,28;5,5;12,91;0;0;9,36;28,15;10,05;13,59;16,13;0;41,1;31,78;5,2;34,77;2,2;5,86;11,28;1,33;17,52;32,75;0,01;0;37,16;78,3;33,14
1494986400;4;2;360;26;20;20;20;20;10;10;20;20;12,64;7,32;0,02;0;0,27;9,58;1,98;0,44;4,89;3,05;1,78;6,83;3,55;12,35;35,01;2,42;1,38;4,22;9,28;0;0;7,39;24,14;7,66;12,73;15,48;0;34,55;26,04;5;32,24;1,06;4,02;12,21;1,34;12,8;25,34;0,08;0;29,54;57,49;26,61
1494990000;4;3;361;26;20;20;20;20;10;10;20;20;9,91;6,45;0,01;0;0,68;10,37;1,63;0,41;3,72;2,75;0,95;7,34;2,44;11,53;25,17;1,98;1,19;4,25;8,18;0;0;6,63;21,26;6,12;10,89;12,91;0;30,79;25,24;5,53;31,25;0,96;3,46;9,56;1,44;9,42;18,97;0,01;0;26,58;50,49;21,04
1494993600;4;4;362;26;20;20;20;20;10;10;20;20;9,26;5,89;0,03;0;0,03;8,48;1,55;0,37;3,73;2,97;0,67;6,54;2,63;11,36;24,25;2,13;1,19;5,48;8;0;0;6,29;20,39;7,05;10,96;9,59;0;27,85;23,48;4,76;28,37;0,78;2,96;9,22;1,95;7,6;18,52;0,01;0;23,89;46,58;19,73
1494997200;4;5;363;26;20;20;20;20;10;10;20;20;10,3;6,9;0,53;0;0,03;8,18;1,63;0,13;3,97;2,89;1,22;7;2,33;13,62;24,89;2,56;1,24;6,1;9,6;0;0,12;7,07;20,83;7,4;11,15;10,95;0;31,37;26,17;5,19;26,59;2,91;2,76;10,9;3,2;7,24;22,02;0,01;0;24,64;51,52;23,04
1495000800;4;6;364;26;20;20;20;20;10;10;20;20;13,26;6,93;1,65;0,01;0,12;9,1;1,98;0,86;5,67;4,79;3,31;9,01;4,87;14,6;26,45;3,03;1,17;10,96;10,86;0;0,3;9,72;22,85;6,64;12,45;16,43;0;34,04;35,15;5,61;30,13;9,85;4,19;13,98;4,25;12,49;25,52;0,08;0,09;35,82;66,69;30,65
1495004400;4;7;365;26;20;20;20;20;10;10;20;20;16;11,4;3,76;0,02;0,95;13,38;3,35;0,98;9,36;10,17;3,79;13,74;7,63;21,92;35,44;4,47;1,93;22,56;10,13;0;0,7;16,99;28,45;7,19;12,55;29,45;0;34,54;49,58;8,03;38,48;21,69;10,61;20,85;7,64;19,11;39,49;0,28;0,33;58,45;88,67;36,16
1495008000;4;8;366;26;20;20;20;20;10;10;20;20;18,77;11,08;5,53;0,03;4,07;20,45;4,7;2,46;18,23;20,73;3,35;27,46;8,02;20,24;51,43;4,47;1,37;30,01;10,9;0,01;1,36;20,49;36,1;7,18;14,02;34,48;0;36,4;64,72;6,37;47,57;23,09;23,56;30,37;13,9;24,93;49,85;1,06;1,27;72,35;105,78;39,78
1495011600;4;9;367;26;20;20;20;20;10;10;20;20;16,7;9,42;3,5;0,02;9,33;27,55;3,94;2,05;25,55;27,04;3,13;28,75;9,66;17,68;50,58;5,86;1,75;29;10,42;0;0,82;20,86;32,99;9,19;15,41;31,02;0;33,82;72,19;5,06;57,55;20,09;31,24;29,3;19,33;22,11;55,54;0,76;3,38;78,73;115,55;43,58
1495015200;4;10;368;26;20;20;20;20;10;10;20;20;21,82;8,45;1,85;0,03;12,05;31,64;5,13;2,06;27,05;27,12;4,22;27,39;11,25;17,2;52,71;5,55;2,18;24,08;12,64;0;0,43;25,37;31,36;13,74;16,59;32,14;0;30,72;75,32;5,24;63,61;15,17;32,01;27,55;20,74;19,11;61,86;1,13;4,43;79,9;125,88;48,59
1495018800;4;11;369;26;20;20;20;20;10;10;20;20;21,02;7,34;1,96;0,03;14,38;35,19;3,54;1,99;20,68;25,79;3,76;29,56;12,35;20,85;54,65;4,69;1,95;24,96;13,5;0,01;0,38;24,99;31,68;18,44;17,36;33,97;0;29,44;71,22;4,59;62,95;16,25;35,31;31,65;21,48;23,19;63,53;1,52;6,3;84,69;130,63;47,38
1495022400;4;12;370;26;20;20;20;20;10;10;20;20;20,95;9,88;1,99;0,04;14;32,22;3,33;0,76;20,79;25,41;4,8;24,77;11,8;17,03;60,08;5,54;1,91;23,51;13,17;0,01;0,42;30,07;29,37;16,2;14,43;30,6;0;26,29;71,34;4,61;64,83;19,74;33,3;31,99;20,26;21,08;58,69;2,54;5,67;86,37;139,35;50,31
1495026000;4;13;371;26;20;20;20;20;10;10;20;20;20,53;10,29;1,9;0,04;13,59;36,21;3,31;0,99;21,19;25,8;6,28;29,87;10,21;19,04;58,69;5,51;1,49;23,73;13,02;0,01;0,34;28,51;32,78;15,67;16,59;25,85;0;30,22;74,47;4,28;59,37;19,92;32,67;31,37;18,21;23,05;62,8;1,89;3,79;93,16;136,38;50,86
1495029600;4;14;372;26;20;20;20;20;10;10;20;20;22,32;11,66;2,18;0,06;12,51;34,1;4,41;0,86;20,72;24,73;6,75;18,9;9,16;22,12;51,86;5,67;2,84;22,91;12,96;0,01;0,64;30,54;32,91;13,08;17,57;31;0;27,58;70,2;6,04;63,2;22,08;27,72;32,08;21,04;25,33;62,47;2,22;5,38;97,36;128,59;55,77
1495033200;4;15;373;26;20;20;20;20;10;10;20;20;24,41;11,8;3,25;0,15;9,11;31,13;5,69;0,92;22,28;21,66;5,73;17,56;12,01;24,12;53,91;6,5;2,88;28,97;12,14;0,01;0,7;31,2;33,13;12,17;19,84;36,4;0;27,15;65,11;7,22;57,48;21,38;21,45;31,73;18,65;29,64;56,99;1,79;4,57;108,94;138,11;55,01
1495036800;4;16;374;26;20;20;20;20;10;10;20;20;25,9;13,06;3,5;0,19;5,2;26,45;4,79;1,29;22,11;13,04;5,45;15,77;15,07;24,25;62,54;8,12;4,78;29,72;14,81;0,03;0,85;26,97;39,55;14,31;22,94;40,48;0;38,94;60,1;9,27;59,03;20,39;19,26;33,82;13,39;39,06;56,01;1,5;0,67;109,63;137,29;56,3
1495040400;4;17;375;26;20;20;20;20;10;10;20;20;26,06;12,72;2,84;0,13;2,4;27,52;6,74;1,98;17,66;7,59;4,88;17,66;15,23;28,49;63,15;6,98;4,27;26,47;17,44;0,01;0,68;31,8;37,33;13,71;24,15;39,83;0;47;58,56;9,15;58,3;17,04;12,57;31,02;13,81;39,31;45,56;2,03;0,54;106,41;136,03;53,92
1495044000;4;18;376;26;20;20;20;20;10;10;20;20;27,62;10,98;2,12;0,07;0,72;21,08;3,76;1,89;17,6;8,47;4,25;16,15;12,57;28,01;64,72;6,37;4,53;26,78;21,08;0,02;0,46;29,78;37,57;13,89;25,35;39,35;0;53,62;53,97;11,43;60,61;12,8;8,34;24,39;10,33;32,99;52,74;1,81;0,52;95,58;135,2;49,16
1495047600;4;19;377;26;20;20;20;20;10;10;20;20;31,02;14,2;1,69;0,06;0,13;16,62;3,59;1,88;17,88;10,48;4,67;17,02;11,72;29,02;73,02;8,26;3,74;24,56;21,26;0,01;0,39;24,19;44,95;16,03;26,47;36,89;0;62,7;56,19;12,25;57,82;11,05;6,21;23,4;6,37;30,23;52,45;1,31;0,21;102,07;132,77;50,17
1495051200;4;20;378;26;20;20;20;20;10;10;20;20;34,39;12,18;1,27;0,06;0,39;17,6;4,23;2,24;14,94;9,87;4,59;17,62;14,22;30,02;83,44;9,27;4,25;22,58;21,97;0;0,23;24,15;54,55;15,89;29,53;34,98;0;70,84;58,68;12,12;54,68;8,84;5,77;23,03;4,66;36,29;56,27;0,45;0,18;91,23;147,21;58,31
1495054800;4;21;379;26;20;20;20;20;10;10;20;20;33,61;16,32;1,02;0,04;0,36;22,33;3,39;1,94;13,86;11,84;4,02;21,57;16,29;34;97,1;6,42;4,28;20,48;26,3;0;0,28;25,59;65,29;16,22;30,98;38,35;0;77,46;65,96;13,17;51,84;7,29;3,98;23,52;4,65;31,7;54,18;0,43;0,03;83,14;164,93;65,03
1495058400;4;22;380;26;20;20;20;20;10;10;20;20;36,75;18,54;1,43;0,03;0,5;20,77;3,35;1,69;11,68;9,77;3,46;19,31;16,01;32,28;94,21;5,89;4,48;20,54;24,1;0;0,06;24,25;61,45;13,77;33,21;34,52;0;71,55;62,68;11,04;52,4;7,06;3,4;20,59;3,91;32,73;63,19;1,04;0;74,85;159,17;64,67
1495062000;4;23;381;26;20;20;20;20;10;10;20;20;31,26;16,62;0,96;0,01;0,31;16,74;2,74;1,59;12,11;5,97;3,24;14,73;12,65;27,71;81,54;4,66;5,14;17,97;20,17;0;0,04;18,8;56,04;13,75;28,13;27,02;0;58,65;53,13;9,11;48,93;5,13;2,94;16,8;2,58;28,98;56,33;0,45;0,01;72,04;134,77;51,93
1495065600;5;0;382;26;20;20;20;20;10;10;20;20;21,75;12,05;0,19;0;0,33;13,97;2,8;0,89;8,75;4,43;2,19;9,61;7,81;22,48;61,24;4;3,1;12,46;15,32;0;0;13,63;43,76;12,28;22,39;21,52;0;45,41;38,63;8,96;42,11;3,52;3,29;12,72;2,42;18,07;50,5;0,18;0;53,57;110,7;42,38
1495069200;5;1;383;26;20;20;20;20;10;10;20;20;16,18;10,18;0,11;0;0,44;11,48;0,87;0,4;7,12;2,55;3,34;6,99;6,42;16,83;44,84;2,49;2,2;7,5;12,63;0;0;10,92;30,13;9,3;19,46;19,08;0;31,05;33,65;6,33;31,64;2,21;2,99;10,65;2,62;14,8;38,29;0,59;0;38,96;83,2;29,75
1495072800;5;2;384;26;20;20;20;20;10;10;20;20;10,89;9,7;0,21;0;0,19;11,97;0,44;0,47;6,99;3,61;1,73;5,29;4,5;12,23;36,08;2,55;2,07;7,2;11,87;0;0;8,47;26,93;8,15;15,43;18,55;0;26,97;30,22;5,34;29,14;1,57;2,51;9,02;2,47;11,96;25,68;0,08;0;32,01;67,19;29,54
1495076400;5;3;385;26;20;20;20;20;10;10;20;20;9,89;9,74;0,19;0;0,22;11,78;0,6;1,48;5,67;3,1;1,69;5,28;3,82;12,83;29,52;2,8;2,1;5,98;10,08;0;0;8,33;22,47;6,26;12,17;16,37;0;24,27;25,35;5,14;31,22;1,74;2,35;8,37;2,41;9,37;18,69;0,03;0;29,72;59,7;27,83
1495080000;5;4;386;26;20;20;20;20;10;10;20;20;9,14;9,37;0,11;0;0,1;10,54;0,56;1,41;4,68;3,02;1,46;5,29;2,68;12,07;27,75;2,24;2,1;5,17;9,28;0;0;7,95;24,93;6,2;11,2;13;0;22,58;23;4,56;30,47;1,97;2,47;8,34;2,35;7,66;15,43;0,03;0;26,23;49,99;27,77
1495083600;5;5;387;26;20;20;20;20;10;10;20;20;9,59;7,62;0,64;0;0,06;11,04;0,86;1,68;5,56;3,79;1,82;6,31;2,78;11,91;32,26;3,06;2,01;6,1;11,16;0;0,09;7,36;23,72;5,65;12,99;13,88;0;27,13;25,76;5,47;29,92;2,78;3,62;9,3;2,78;8,59;15,68;0,02;0;29,92;47,99;27,59
1495087200;5;6;388;26;20;20;20;20;10;10;20;20;11,46;10,47;1,75;0,02;0,13;13,6;1,52;1,64;8,61;4,42;2,53;8,6;5,65;16,12;32,21;3,77;2,11;13,97;12,67;0;0,36;11,45;24,89;8,18;15,5;21,68;0;38,05;32,16;6,47;32,36;8,1;6,3;13,62;3,3;13,29;21,17;0,22;0,02;40,82;59,92;30,66
1495090800;5;7;389;26;20;20;20;20;10;10;20;20;15,85;12,72;3,81;0,04;1,14;14,72;2,78;2,27;11,45;11,51;2,66;11,6;8,24;19,75;43,62;5,49;2,65;25,42;15,98;0;0,82;17,13;33,95;8,71;19,01;32,35;0;37,67;47,97;7,3;39,56;16,05;11,82;21,83;5,3;18,62;35,3;0,19;0,24;61,56;73,95;39,53
1495094400;5;8;390;26;20;20;20;20;10;10;20;20;18,27;8,46;5,23;0,05;4,65;21,48;3,75;1,69;21,21;20,49;3,73;27,67;8,63;19,96;50,02;5,71;2,38;30,36;15,4;0,02;1,05;26,08;40,63;11,4;19,12;37,95;0;36,18;64,18;5,91;47,29;23,19;28,46;33,31;10,46;24,52;52,92;0,65;0,24;76,51;99,76;54,28
1495098000;5;9;391;26;20;20;20;20;10;10;20;20;20,08;7,09;3,41;0,02;10,44;26,1;3,85;2,9;24,46;26,63;4,95;26,63;9,81;19,15;50,89;7,66;3,05;24,95;13,23;0;0,88;23,58;40,01;14,32;21,25;35,81;0;31,43;77,26;6,45;55,69;20,24;41,42;32,78;19,49;23,01;59,65;0,35;0,38;81,51;112,05;58,16
1495101600;5;10;392;26;20;20;20;20;10;10;20;20;20,78;7,12;2,07;0,02;11,62;30,52;4,19;0,99;25,28;28,31;5,66;27,69;8,6;19,87;39,73;6,07;2,7;19,28;12,31;0;0,49;26,59;31,09;16,35;18,64;33,82;51,98;30,95;73,44;7,09;58,79;18,71;37,43;24,57;21,45;24,03;59,98;0,69;0,4;81,18;102,65;49,33
1495105200;5;11;393;26;20;20;20;20;10;10;20;20;22,53;7,41;1,74;0,03;13,11;34,17;3,83;1,16;22,51;29,6;6,33;31,27;9,6;18,96;41,93;6,26;2,66;19,06;11,29;0;0,32;28,02;33,25;18,42;19,08;35,42;50,09;29,34;72,87;4,5;61,31;18,35;37,4;33,3;23,76;25,1;59,23;1,31;0,51;90,22;113,15;47
1495108800;5;12;394;26;20;20;20;20;10;10;20;20;22,97;9,77;1,91;0,04;11,72;35,52;3,94;0,88;20,74;26,92;4,3;26,42;9,29;15,46;42,87;7,91;2,49;22,7;11,38;0;0,33;32,51;28,81;18,44;21,02;29,9;46,61;29,28;75,41;6,11;56,7;16,71;33,83;31,95;20,32;23,66;57,61;2,17;0,13;85,36;119,68;51,31
1495112400;5;13;395;26;20;20;20;20;10;10;20;20;19,6;7,55;1,97;0,06;13,38;36,16;4,08;1,97;22,76;25,99;4,73;27,22;9,66;15,27;40,05;8,59;3,55;21,59;13,35;0,02;0,34;28,88;30,12;18,41;20,25;30,01;45,49;30,31;80,95;6,02;53,55;18,89;32,51;32,08;24,16;21,62;58,9;1,69;0,39;84,58;125,64;44,78
1495116000;5;14;396;26;20;20;20;20;10;10;20;20;19,44;8,12;2,4;0,05;10,46;35,01;4,1;1,87;21,57;28,58;4,69;19,99;9,04;18,59;40,64;5,57;3,05;19,77;10,84;0;0,52;33,24;29,72;15,91;21,67;30,68;39,85;28,88;76,61;6,45;54,43;18,08;29,12;29,32;23;25,99;53,38;1,42;0,27;93,42;128,06;46,44
1495119600;5;15;397;26;20;20;20;20;10;10;20;20;24,26;8,31;3,17;0,13;10,43;30,56;4,86;1,05;23,07;23,37;5,63;18,95;9,62;19,09;36,72;4,9;3,13;27,1;12,43;0,03;0,79;32,61;33,07;14,31;21,66;37,32;27,28;36,61;74,47;6,3;53,46;20,41;26,65;30,61;22,91;28,5;54,15;1,14;0,72;106,73;125,85;47,19
1495123200;5;16;398;26;20;20;20;20;10;10;20;20;25,78;8,24;3,41;0,19;6,66;25,95;4,87;1,66;20,43;15,45;3,11;17,1;11,59;22,74;45,26;5,78;3,63;25,56;11,19;0,03;0,81;29,25;32,13;16,39;24,57;41,84;31,13;40,64;62,07;7,09;61,6;21,85;19,86;36,74;14,03;35,85;53,41;1,16;0,9;109,97;122,31;48,44
1495126800;5;17;399;26;20;20;20;20;10;10;20;20;25,13;7,95;2,64;0,14;2,73;24,67;4,55;1,22;18,29;11,22;4,32;17,56;13,17;23,83;43,86;7,14;3,3;23,71;16,43;0,04;0,61;26,62;32,05;13,43;30,36;41,45;38,63;45,01;61,38;8,31;59,72;15,8;11,87;25,53;10,45;46,17;51,96;2,74;0,75;100,52;129,38;53,29
1495130400;5;18;400;26;20;20;20;20;10;10;20;20;27,65;9,77;2;0,08;1;24,88;3,17;1,3;15,87;11,49;3,42;17,17;12,78;24,67;43,43;7,92;4,31;20,61;19,77;0,03;0,35;23,41;31,51;11,02;27,67;40,85;45,62;51,72;57,74;9,84;58,34;11,57;8,57;17,83;9,07;40,57;59,81;3,58;5,87;96,55;120,69;47,05
1495134000;5;19;401;26;20;20;20;20;10;10;20;20;29,84;11,55;1,48;0,09;0,47;27,06;4,3;2,04;17,33;10,69;4,65;20,65;10,56;28,62;52,38;9,89;4,52;21,39;20,39;0,01;0,39;16,85;36,96;12,93;27,57;36,87;41,75;60,63;56,32;11,82;59,32;9,66;8,13;18,4;8,8;34,93;52,98;3,35;7,59;90,99;129,09;50,22
1495137600;5;20;402;26;20;20;20;20;10;10;20;20;33,4;14,91;1,25;0,05;0,11;24,41;3,59;2,55;15,44;6,78;4,07;20,09;12,87;33,34;58,22;9,06;4,18;23,52;21,51;0,01;0,23;21,81;40,67;12,82;26,62;41;38,84;62,69;55,21;14,86;54,51;8,92;6,66;23,1;5,85;32,21;52,98;1,67;4,42;91,68;132,57;50,32
1495141200;5;21;403;26;20;20;20;20;10;10;20;20;34,58;17,36;1,14;0,05;0,07;25,7;4,72;2,77;15,37;8,56;6,05;23,6;11,3;34,1;64,6;9,18;3,86;22,48;25,16;0,02;0,21;21,53;39,25;13,7;29,92;43,3;41,89;64,48;59,85;14,9;55,51;8,38;4,52;25,84;3,44;33,95;54,45;0,77;0,94;89,57;138,27;52,6
1495144800;5;22;404;26;20;20;20;20;10;10;20;20;37,16;20,47;0,88;0,04;0,39;22,61;4,39;2,87;13,23;8,33;7,34;24,67;13,23;29,91;72,33;6,52;4,01;22,76;25,45;0,01;0,09;21,23;40,02;13,43;27,71;40,23;50,41;65,98;56,01;14,24;56,24;7,78;5,56;24,86;2,97;32,13;51,92;0,66;0,15;80,99;141,59;51
1495148400;5;23;405;26;20;20;20;20;10;10;20;20;31,42;15,07;0,26;0,02;0,38;15,97;3,3;2,59;10,95;6,24;4,41;15,99;12,05;25,95;63,67;5,41;3,56;17,84;24,9;0;0,05;19,78;39,32;10,5;21,88;32,97;43,85;57,18;49,02;12,99;50,36;3,83;3,49;19,24;2,54;24,1;53,81;0,14;0,06;68,35;121,93;44,32
1495152000;6;0;406;26;20;20;20;20;10;10;20;20;23,41;10,21;0,06;0;0,36;13,69;2,11;2,15;8,66;5,03;3,34;9,77;8,83;19,09;51,43;6,38;2,79;11,16;17,91;0;0;12,55;27,87;8,64;19,35;25,69;29,02;44,34;40,22;10,49;41,05;3,06;2,94;16,12;2,38;21,91;47,55;0,07;0,14;50,38;92,56;35,42
1495155600;6;1;407;26;20;20;20;20;10;10;20;20;15,7;6,92;0,05;0;0,32;11,24;0,87;0,52;5,37;3,76;1,75;7,1;6,06;16,33;38,83;4,07;1,53;9,72;10,65;0;0;8,85;18,82;5,84;17,83;21,36;23,13;32,6;30,88;7,46;32,09;2,05;3,99;12;2,38;16,09;34,15;0,07;0,02;39,79;70,36;28,64
1495159200;6;2;408;26;20;20;20;20;10;10;20;20;14,88;7,96;0,01;0;0,34;9,54;0,56;0,4;4,28;3,58;0,9;5,7;4,88;12,28;31,48;3,47;1,14;8,08;9,71;0;0;7,55;17,8;4,42;14,74;18,69;19,27;29,22;26;6,69;25,65;1,77;3,53;10,22;2,53;10,84;26,98;0,08;0;32,81;59,78;21,33
1495162800;6;3;409;26;20;20;20;20;10;10;20;20;11,85;7,55;0,03;0;0,26;7,9;0,64;0,43;4,25;4,38;1;5,45;4,34;11,4;24,61;2,41;1,07;6,14;10,72;0;0;6,26;16,92;4,75;13,11;15,16;18,09;26,78;23,73;5,48;24,95;1,57;3,36;8,11;2,61;11,28;20,11;0,08;0;27,19;50,2;19,05
1495166400;6;4;410;26;20;20;20;20;10;10;20;20;9,47;7,61;0;0;0,07;7,94;0,61;0,31;3,65;5,07;0,78;5,28;4,91;10,59;21,97;3,13;1,05;5,35;10,9;0;0;5,92;15,67;4,66;13,28;12,5;17,2;23,78;21,11;5,44;24,91;1,61;3,19;8,98;2,56;10,21;19,45;0,08;0;25,28;40,12;16,85
1495170000;6;5;411;26;20;20;20;20;10;10;20;20;10,98;7,03;0,44;0,01;0,08;8,27;0,4;0,36;4,63;4,03;0,94;6,07;4,55;10,48;21,58;2,59;1,08;6,93;11,83;0;0,1;6,8;16,02;3,58;14,58;13,28;18,92;25,68;23,24;6,56;24;2,58;2,86;8,87;2,73;10,95;20,57;0,03;0,04;29,22;42,92;16,26
1495173600;6;6;412;26;20;20;20;20;10;10;20;20;13,51;7,58;1,7;0,01;0,74;12,7;0,7;0,87;6,87;5,43;1,72;8,25;5,73;12,83;23,89;4,17;2,35;11,99;11,6;0;0,32;9,65;20,14;4,58;13,75;21,24;21,41;33,4;27,95;9,4;25,83;9,57;5,42;16,11;3,66;11,88;24,73;0,27;0,06;39,46;58,26;21,27
1495177200;6;7;413;26;20;20;20;20;10;10;20;20;16,92;9,82;3,74;0,04;1,86;14,4;1,7;1,32;11,04;10,02;2,7;14,36;9,03;19,17;28,86;5,93;2,08;21,33;14,38;0,01;0,79;17,55;28,45;6,87;18,07;32,46;26,27;33,68;39,48;10,71;35,01;17,08;9,89;23,44;6,45;15,39;36,8;0,22;0;61,94;69,17;33,77
1495180800;6;8;414;26;20;20;20;20;10;10;20;20;18,97;9,76;4,77;0,03;3,59;21,48;3,22;2,39;18,7;17,88;3,52;22,79;10,82;14,82;36,97;6,31;2,11;26,49;14,28;0,01;1,03;23,47;36,21;10,58;16,74;39,53;37,29;33,35;53,88;7,92;45,9;20,69;23,34;30,34;12,62;23,96;43,19;1,28;0,13;76,04;82,75;52
1495184400;6;9;415;26;20;20;20;20;10;10;20;20;18,11;8,65;3,23;0,02;7,25;28,68;3,95;1,52;22,82;22,46;4,44;25,71;10,04;15,64;39,29;5,99;2,25;24,09;12,44;0;0,75;22,52;36,71;12,95;18,85;34,88;44,26;29,88;66,52;7,57;48,3;18,7;29,32;31,59;21,51;20,58;46,59;1,62;0,29;83,33;93,15;51,75
1495188000;6;10;416;26;20;20;20;20;10;10;20;20;13,93;8,36;1,83;0,04;8,87;29,95;4,25;1,44;20,05;24,65;5,06;27,25;9,67;18,11;38,31;6,4;1,74;20,25;11,74;0,01;0,42;25,2;37,23;14;15,95;29,87;48,42;30,41;68,65;6,76;51,26;14,1;34,51;27,46;23,96;20,96;50,82;1,39;0,11;89,01;98,1;51,14
1495191600;6;11;417;26;20;20;20;20;10;10;20;20;17,45;9,03;1,81;0,02;9,1;29,51;2,7;0,99;18,77;24,01;5,58;28,45;10,57;18,88;39,21;6,03;1,86;22,14;10,32;0;0,49;25,79;37,42;17,02;15,8;28,68;49,48;31,26;64,47;6,8;50,4;14,05;34,52;35,16;20,28;21,72;51,28;2,2;0,16;84,06;109,16;48,44
1495195200;6;12;418;26;20;20;20;20;10;10;20;20;23,98;8,48;1,72;0,04;9,67;33,46;2,88;1,35;20,37;21,63;3,81;28,18;9,59;18,55;38,71;6,14;1,62;21,72;9,57;0;0,27;32,18;33,62;16,89;17,97;25,5;45,86;32,08;61,35;5,05;50,58;14,87;32,92;31,72;19,33;20,89;48,76;1,68;0,16;87,11;112,54;49,46
1495198800;6;13;419;26;20;20;20;20;10;10;20;20;17,97;9,42;2,17;0,04;7,22;33,51;3,65;1,34;20,36;21,2;2,77;23,42;9,77;20,12;37,83;7,09;1,41;21,72;11,83;0;0,44;29,28;30,99;16,4;17,39;29,31;42,94;32,06;60,04;5,94;48,67;16,42;29,52;25,61;23,1;20,54;53,29;1,85;0,08;89,94;115,69;56,16
1495202400;6;14;420;26;20;20;20;20;10;10;20;20;16,46;7,85;2,48;0,1;7,45;29,73;3,36;1,06;22,15;19,74;4;17,97;9,11;20,79;36,24;3,96;1,25;24,53;8,8;0;0,6;29,61;27,7;12,64;17,32;30,26;42,34;36,48;63,86;5,88;53,18;18,48;24,08;27,07;20,17;24,92;53,45;2,43;0,12;93,2;115,35;48
1495206000;6;15;421;26;20;20;20;20;10;10;20;20;14,38;8,56;3,26;0,13;4,81;28,22;4,08;0,54;17,52;15,1;3,96;11,36;9,31;19,92;39,97;3,74;1,32;27,3;11,22;0,02;0,81;28,2;30,35;11,3;19,25;35,25;34,68;30,8;60,46;7,28;48,4;19,22;19,84;26,79;17,66;29,6;50,03;2,02;0,31;110,01;121,59;50,48
1495209600;6;16;422;26;20;20;20;20;10;10;20;20;16,26;8,7;3,93;0,15;2,69;23,5;3,62;0,81;14,42;9,5;4,38;14,25;9,37;20,54;48,49;3,76;1,04;26,95;14,95;0,04;0,86;30,12;31,98;11,35;17,3;35,93;34,13;33,91;57,76;6,7;45,81;20,8;16,13;27,32;11,53;31,87;50,01;1,21;0,39;106,9;111,45;56,25
1495213200;6;17;423;26;20;20;20;20;10;10;20;20;17,85;8,45;3,02;0,11;1,7;21;3,74;1,32;12,83;8,33;5,04;15,18;11,68;24;45,36;5,03;1,03;24,45;12,55;0,01;0,65;26,89;25,03;8,65;22,29;31,95;31,68;37,23;45,99;8,27;41,92;16,29;8,92;23,86;8,37;30,76;46,8;2,43;0,94;95,68;99,26;51,33
1495216800;6;18;424;26;20;20;20;20;10;10;20;20;22,68;7,73;2,06;0,08;0,68;19,82;3,24;0,94;10,57;7,11;5,79;15,59;10,66;25,23;42,11;5,07;1,12;19,4;11,79;0,02;0,45;18,67;26,48;9,73;19,4;27,12;37,22;42,63;44,41;8,29;48,02;10,5;7,72;19,63;7,35;26,1;46,71;2,53;1,52;91,18;97,78;44,1
